aX,aY,aZ,gX,gY,gZ
10.30, -0.31, 1.17, -0.09, 0.06, -0.01
10.12, -0.27, 0.85, -0.10, -0.01, 0.01
9.96, -0.34, 0.59, -0.09, 0.06, 0.01
10.27, -0.32, 1.17, -0.09, 0.06, -0.01
9.93, -0.34, 0.50, -0.10, 0.00, 0.01
10.22, -0.35, 1.06, -0.09, 0.08, 0.00
10.14, -0.28, 0.84, -0.10, -0.01, 0.00
9.98, -0.32, 0.57, -0.09, 0.06, 0.01
10.33, -0.30, 1.16, -0.10, 0.03, 0.01
9.91, -0.31, 0.45, -0.10, 0.00, 0.05
10.19, -0.34, 1.00, -0.09, 0.07, 0.03
10.16, -0.29, 0.81, -0.10, -0.01, 0.03
9.96, -0.36, 0.51, -0.09, 0.06, 0.02
10.31, -0.31, 1.16, -0.10, 0.03, 0.01
9.92, -0.30, 0.49, -0.10, 0.00, 0.03
10.19, -0.34, 1.00, -0.09, 0.08, 0.03
10.18, -0.29, 0.94, -0.10, -0.01, 0.03
9.96, -0.34, 0.54, -0.09, 0.06, 0.02
10.32, -0.30, 1.19, -0.10, 0.04, 0.00
10.01, -0.28, 0.59, -0.10, -0.01, 0.01
10.20, -0.33, 0.99, -0.09, 0.08, -0.01
10.20, -0.26, 0.96, -0.10, -0.01, -0.00
9.91, -0.29, 0.46, -0.10, 0.04, 0.00
10.33, -0.28, 1.22, -0.10, 0.03, 0.01
10.00, -0.25, 0.64, -0.10, -0.01, 0.01
10.20, -0.30, 1.03, -0.09, 0.08, -0.01
10.22, -0.26, 1.02, -0.10, -0.01, -0.02
9.93, -0.30, 0.49, -0.10, 0.04, -0.01
10.32, -0.29, 1.23, -0.10, 0.04, 0.01
9.99, -0.28, 0.63, -0.10, -0.01, 0.03
10.08, -0.33, 0.83, -0.09, 0.08, 0.03
10.21, -0.28, 0.99, -0.10, -0.01, 0.02
9.90, -0.31, 0.48, -0.10, 0.04, 0.02
10.28, -0.33, 1.20, -0.09, 0.05, 0.00
10.00, -0.30, 0.62, -0.10, -0.01, 0.02
10.09, -0.34, 0.78, -0.09, 0.08, 0.03
10.27, -0.30, 1.05, -0.10, 0.00, 0.03
9.95, -0.32, 0.46, -0.09, 0.03, 0.04
10.32, -0.31, 1.17, -0.09, 0.05, 0.03
10.09, -0.28, 0.77, -0.10, -0.02, 0.02
10.09, -0.33, 0.79, -0.09, 0.08, 0.00
10.27, -0.28, 1.09, -0.10, 0.01, 0.00
9.91, -0.29, 0.47, -0.09, 0.03, 0.03
10.30, -0.29, 1.21, -0.09, 0.06, 0.01
10.11, -0.27, 0.81, -0.10, -0.02, 0.02
10.08, -0.33, 0.84, -0.09, 0.08, -0.00
10.28, -0.29, 1.13, -0.10, 0.01, -0.01
9.92, -0.33, 0.50, -0.10, 0.01, -0.01
10.30, -0.32, 1.18, -0.09, 0.06, -0.01
10.12, -0.28, 0.83, -0.14, -0.00, -0.00
9.99, -0.32, 0.61, -0.09, 0.07, 0.01
10.27, -0.28, 1.10, -0.10, 0.01, 0.01
9.90, -0.31, 0.45, -0.10, 0.01, 0.01
10.21, -0.32, 1.06, -0.09, 0.07, 0.00
10.10, -0.28, 0.81, -0.10, -0.02, 0.01
9.98, -0.35, 0.60, -0.09, 0.07, 0.02
10.27, -0.30, 1.11, -0.10, 0.01, 0.03
9.92, -0.31, 0.47, -0.10, 0.01, 0.05
10.22, -0.33, 1.08, -0.09, 0.07, 0.03
10.10, -0.29, 0.83, -0.10, -0.02, 0.02
9.97, -0.35, 0.61, -0.09, 0.07, 0.01
10.29, -0.32, 1.18, -0.10, 0.03, 0.01
9.91, -0.32, 0.50, -0.10, 0.01, 0.03
10.25, -0.31, 1.05, -0.09, 0.07, 0.03
10.20, -0.25, 0.93, -0.10, -0.01, 0.03
9.99, -0.33, 0.58, -0.09, 0.06, 0.01
10.34, -0.29, 1.19, -0.10, 0.03, -0.00
9.98, -0.30, 0.56, -0.10, -0.00, -0.00
10.23, -0.32, 1.06, -0.09, 0.07, -0.01
10.20, -0.26, 0.96, -0.10, -0.01, -0.00
9.90, -0.32, 0.48, -0.09, 0.05, 0.01
10.30, -0.31, 1.21, -0.10, 0.03, 0.00
9.97, -0.28, 0.63, -0.10, -0.01, 0.01
10.23, -0.32, 1.06, -0.09, 0.07, -0.02
10.22, -0.28, 0.94, -0.10, -0.01, -0.01
9.91, -0.35, 0.47, -0.09, 0.04, -0.00
10.31, -0.30, 1.17, -0.10, 0.03, 0.01
10.00, -0.29, 0.56, -0.10, -0.01, 0.03
10.13, -0.33, 0.84, -0.09, 0.08, 0.03
10.22, -0.27, 0.93, -0.10, -0.01, 0.01
9.91, -0.31, 0.45, -0.09, 0.04, 0.01
10.31, -0.31, 1.21, -0.09, 0.05, 0.01
9.98, -0.28, 0.57, -0.10, -0.01, 0.03
10.11, -0.31, 0.83, -0.09, 0.08, 0.03
10.25, -0.27, 1.06, -0.10, -0.00, 0.04
9.92, -0.31, 0.48, -0.10, 0.04, 0.04
10.31, -0.33, 1.23, -0.10, 0.05, 0.02
10.00, -0.31, 0.63, -0.10, -0.01, 0.01
10.11, -0.34, 0.89, -0.09, 0.08, 0.00
10.26, -0.30, 1.10, -0.10, 0.00, 0.00
9.92, -0.32, 0.46, -0.10, 0.04, 0.03
10.31, -0.33, 1.23, -0.10, 0.05, 0.01
10.06, -0.30, 0.73, -0.10, -0.01, 0.02
10.10, -0.34, 0.86, -0.09, 0.08, -0.01
10.26, -0.29, 1.09, -0.10, 0.00, -0.02
9.90, -0.32, 0.43, -0.10, 0.02, -0.01
10.29, -0.31, 1.18, -0.09, 0.05, -0.01
10.07, -0.27, 0.72, -0.10, -0.01, 0.01
10.03, -0.34, 0.67, -0.09, 0.07, 0.01
10.27, -0.29, 1.07, -0.10, 0.00, 0.00
9.90, -0.34, 0.42, -0.10, 0.02, 0.00
10.27, -0.35, 1.15, -0.09, 0.07, -0.01
10.07, -0.29, 0.75, -0.10, -0.01, 0.01
10.03, -0.34, 0.68, -0.09, 0.07, 0.02
10.27, -0.28, 1.11, -0.10, 0.00, 0.03
9.89, -0.32, 0.45, -0.10, 0.02, 0.04
10.28, -0.32, 1.13, -0.09, 0.07, 0.03
10.11, -0.29, 0.78, -0.10, -0.01, 0.01
10.04, -0.35, 0.65, -0.09, 0.07, 0.01
10.34, -0.30, 1.17, -0.10, 0.02, 0.01
10.03, -0.28, 0.65, -0.10, -0.01, 0.01
10.26, -0.32, 1.12, -0.09, 0.07, 0.03
10.15, -0.27, 0.89, -0.10, -0.01, 0.03
9.99, -0.33, 0.65, -0.09, 0.07, 0.01
10.30, -0.29, 1.19, -0.10, 0.02, -0.01
9.96, -0.32, 0.55, -0.10, -0.00, -0.00
10.26, -0.34, 1.13, -0.09, 0.07, -0.00
10.18, -0.30, 0.91, -0.10, -0.01, 0.01
10.02, -0.37, 0.63, -0.09, 0.07, 0.01
10.32, -0.32, 1.17, -0.10, 0.02, 0.00
9.96, -0.30, 0.53, -0.10, -0.00, 0.01
10.23, -0.33, 1.07, -0.09, 0.07, -0.02
10.17, -0.29, 0.88, -0.10, -0.01, -0.01
9.93, -0.33, 0.52, -0.09, 0.05, 0.00
10.29, -0.29, 1.19, -0.10, 0.03, 0.02
9.94, -0.30, 0.55, -0.10, -0.00, 0.03
10.14, -0.32, 0.92, -0.09, 0.08, 0.02
10.16, -0.25, 0.92, -0.10, -0.01, 0.01
9.93, -0.34, 0.51, -0.09, 0.05, 0.02
10.32, -0.30, 1.19, -0.10, 0.04, 0.00
9.96, -0.29, 0.57, -0.10, -0.01, 0.04
10.16, -0.33, 0.97, -0.09, 0.08, 0.03
10.22, -0.28, 1.05, -0.10, -0.00, 0.04
9.91, -0.34, 0.50, -0.10, 0.05, 0.03
10.30, -0.33, 1.23, -0.10, 0.04, 0.01
9.96, -0.31, 0.60, -0.10, -0.01, 0.02
10.16, -0.34, 0.93, -0.09, 0.08, 0.00
10.24, -0.28, 1.02, -0.10, -0.00, 0.01
9.92, -0.31, 0.47, -0.09, 0.04, 0.03
10.32, -0.30, 1.22, -0.10, 0.05, 0.01
10.05, -0.29, 0.67, -0.10, -0.02, 0.02
10.04, -0.34, 0.69, -0.09, 0.07, 0.00
10.24, -0.28, 1.03, -0.10, -0.00, -0.02
9.92, -0.33, 0.41, -0.10, 0.02, -0.01
10.31, -0.32, 1.18, -0.09, 0.05, -0.00
10.07, -0.29, 0.71, -0.10, -0.02, 0.02
10.05, -0.35, 0.70, -0.09, 0.07, 0.02
10.25, -0.30, 1.03, -0.10, 0.00, -0.00
9.91, -0.34, 0.45, -0.10, 0.02, 0.00
10.31, -0.31, 1.20, -0.09, 0.05, -0.01
10.06, -0.28, 0.72, -0.10, -0.02, 0.02
10.04, -0.34, 0.72, -0.09, 0.07, 0.02
10.25, -0.28, 1.07, -0.10, 0.00, 0.03
9.93, -0.29, 0.45, -0.10, 0.02, 0.04
10.26, -0.29, 1.12, -0.09, 0.06, 0.02
10.07, -0.28, 0.72, -0.10, -0.02, 0.02
10.02, -0.34, 0.69, -0.09, 0.07, 0.01
10.28, -0.28, 1.14, -0.10, 0.02, 0.01
9.92, -0.31, 0.45, -0.10, 0.02, 0.05
10.28, -0.32, 1.14, -0.09, 0.07, 0.03
10.16, -0.30, 0.88, -0.10, -0.02, 0.03
10.00, -0.35, 0.65, -0.09, 0.07, 0.01
10.27, -0.29, 1.15, -0.10, 0.02, -0.00
9.89, -0.29, 0.48, -0.10, 0.02, 0.01
10.26, -0.31, 1.12, -0.09, 0.07, -0.00
10.14, -0.27, 0.88, -0.10, -0.02, 0.01
10.00, -0.34, 0.65, -0.09, 0.07, 0.01
10.30, -0.31, 1.16, -0.10, 0.02, -0.00
9.94, -0.30, 0.51, -0.10, 0.00, 0.00
10.26, -0.33, 1.12, -0.09, 0.07, -0.02
10.16, -0.27, 0.87, -0.10, -0.02, -0.01
9.91, -0.33, 0.50, -0.09, 0.05, 0.01
10.29, -0.29, 1.16, -0.10, 0.02, 0.02
9.93, -0.30, 0.53, -0.10, 0.00, 0.03
10.18, -0.33, 0.99, -0.09, 0.08, 0.02
10.17, -0.26, 0.88, -0.10, -0.01, 0.01
9.91, -0.33, 0.48, -0.09, 0.05, 0.01
10.31, -0.31, 1.18, -0.10, 0.04, 0.01
9.95, -0.28, 0.49, -0.10, -0.00, 0.04
10.18, -0.32, 0.92, -0.09, 0.08, 0.04
10.20, -0.28, 0.90, -0.10, -0.01, 0.03
9.94, -0.34, 0.50, -0.10, 0.05, 0.03
10.32, -0.31, 1.24, -0.10, 0.04, 0.01
9.97, -0.31, 0.58, -0.10, -0.00, 0.01
10.18, -0.34, 0.96, -0.09, 0.08, 0.01
10.24, -0.28, 1.05, -0.10, -0.01, 0.02
9.91, -0.32, 0.49, -0.09, 0.05, 0.03
10.32, -0.30, 1.21, -0.09, 0.04, 0.01
10.02, -0.27, 0.66, -0.10, -0.01, 0.01
10.15, -0.31, 0.92, -0.09, 0.08, -0.01
10.24, -0.29, 1.03, -0.10, -0.01, -0.02
9.88, -0.31, 0.41, -0.10, 0.03, -0.01
10.31, -0.30, 1.20, -0.10, 0.04, 0.01
10.02, -0.28, 0.65, -0.10, -0.01, 0.01
10.14, -0.33, 0.88, -0.09, 0.08, -0.00
10.25, -0.26, 1.03, -0.10, -0.01, -0.01
9.90, -0.30, 0.40, -0.10, 0.03, -0.01
10.32, -0.31, 1.24, -0.10, 0.05, -0.00
10.02, -0.29, 0.71, -0.10, -0.01, 0.02
10.03, -0.34, 0.76, -0.09, 0.08, 0.02
10.26, -0.28, 1.07, -0.10, -0.00, 0.03
9.87, -0.32, 0.41, -0.10, 0.02, 0.03
10.29, -0.33, 1.18, -0.09, 0.07, 0.01
10.04, -0.28, 0.67, -0.10, -0.01, 0.02
10.03, -0.34, 0.68, -0.09, 0.08, 0.02
10.29, -0.29, 1.12, -0.10, 0.01, 0.02
9.88, -0.29, 0.39, -0.09, 0.02, 0.05
10.29, -0.29, 1.15, -0.09, 0.07, 0.03
10.14, -0.26, 0.84, -0.10, -0.01, 0.03
10.03, -0.32, 0.70, -0.09, 0.07, 0.01
10.29, -0.28, 1.16, -0.10, 0.02, -0.01
9.87, -0.31, 0.41, -0.10, 0.02, 0.02
10.28, -0.31, 1.14, -0.09, 0.07, 0.01
10.14, -0.27, 0.84, -0.10, -0.01, 0.02
10.03, -0.33, 0.70, -0.09, 0.07, 0.01
10.30, -0.29, 1.18, -0.10, 0.02, -0.01
9.94, -0.28, 0.51, -0.10, 0.00, -0.01
10.27, -0.32, 1.19, -0.09, 0.07, -0.01
10.13, -0.28, 0.86, -0.10, -0.01, -0.00
9.95, -0.33, 0.53, -0.09, 0.06, 0.01
10.30, -0.30, 1.15, -0.10, 0.02, 0.01
9.94, -0.30, 0.51, -0.10, 0.00, 0.02
10.19, -0.33, 1.01, -0.09, 0.08, 0.02
10.13, -0.26, 0.86, -0.10, -0.01, 0.00
9.93, -0.31, 0.53, -0.09, 0.05, 0.00
10.29, -0.28, 1.13, -0.10, 0.02, 0.02
9.94, -0.30, 0.49, -0.10, 0.00, 0.04
10.19, -0.34, 0.97, -0.09, 0.08, 0.04
10.13, -0.28, 0.88, -0.10, -0.01, 0.03
9.96, -0.33, 0.56, -0.09, 0.05, 0.02
10.33, -0.30, 1.23, -0.10, 0.04, 0.00
9.95, -0.29, 0.52, -0.10, -0.00, 0.02
10.19, -0.33, 1.00, -0.09, 0.08, 0.02
10.22, -0.27, 0.98, -0.10, -0.01, 0.02
9.94, -0.32, 0.51, -0.09, 0.05, 0.03
108.48, 8.73, -42.87, -19.61, 0.00, -8.69
108.48, 8.73, -49.00, 27.24, 0.00, -8.69
108.48, 8.73, -47.77, -25.88, 0.00, -8.69
108.48, 8.73, -49.00, -9.26, 0.00, -8.69
54.24, 4.37, -23.89, 3.48, 0.00, -2.18
10.03, -0.27, 0.67, -0.10, -0.01, 0.01
10.19, -0.33, 0.97, -0.09, 0.08, -0.01
10.24, -0.28, 1.01, -0.10, -0.01, -0.02
9.93, -0.30, 0.49, -0.09, 0.05, 0.00
10.32, -0.30, 1.19, -0.10, 0.04, 0.00
10.02, -0.29, 0.66, -0.10, -0.01, 0.02
10.17, -0.31, 0.96, -0.09, 0.08, 0.01
10.23, -0.27, 1.00, -0.10, -0.01, 0.00
9.88, -0.32, 0.38, -0.10, 0.03, 0.01
10.31, -0.32, 1.18, -0.10, 0.04, 0.00
10.02, -0.29, 0.66, -0.10, -0.01, 0.02
10.16, -0.33, 0.91, -0.09, 0.08, 0.03
10.25, -0.28, 1.02, -0.10, -0.00, 0.04
9.86, -0.31, 0.43, -0.10, 0.03, 0.04
10.30, -0.31, 1.21, -0.10, 0.05, 0.01
10.03, -0.28, 0.68, -0.10, -0.01, 0.02
10.04, -0.32, 0.73, -0.09, 0.07, 0.01
10.25, -0.28, 1.04, -0.10, -0.00, 0.03
9.88, -0.33, 0.44, -0.10, 0.03, 0.04
10.29, -0.33, 1.19, -0.09, 0.06, 0.02
10.04, -0.30, 0.69, -0.10, -0.01, 0.01
10.04, -0.33, 0.74, -0.09, 0.07, -0.00
10.29, -0.28, 1.15, -0.10, 0.01, -0.01
9.90, -0.31, 0.42, -0.10, 0.02, 0.00
10.28, -0.32, 1.17, -0.09, 0.07, -0.00
10.13, -0.27, 0.83, -0.10, -0.01, 0.01
10.04, -0.34, 0.70, -0.09, 0.07, 0.01
10.30, -0.29, 1.15, -0.10, 0.01, -0.00
9.91, -0.31, 0.43, -0.10, 0.02, -0.01
10.28, -0.33, 1.14, -0.09, 0.06, -0.01
10.13, -0.28, 0.82, -0.10, -0.01, -0.00
10.02, -0.36, 0.67, -0.09, 0.07, 0.02
10.31, -0.29, 1.11, -0.10, 0.02, 0.02
9.92, -0.30, 0.46, -0.10, 0.00, 0.03
10.25, -0.32, 1.17, -0.09, 0.07, 0.00
10.11, -0.27, 0.87, -0.10, -0.01, 0.01
9.95, -0.34, 0.57, -0.10, 0.06, 0.01
10.28, -0.29, 1.17, -0.10, 0.02, 0.02
9.90, -0.29, 0.49, -0.10, 0.00, 0.04
10.20, -0.32, 1.01, -0.09, 0.08, 0.04
10.13, -0.26, 0.86, -0.10, -0.01, 0.03
9.94, -0.34, 0.50, -0.09, 0.06, 0.02
10.29, -0.29, 1.15, -0.10, 0.02, 0.00
9.93, -0.28, 0.51, -0.10, 0.00, 0.01
10.20, -0.31, 1.01, -0.09, 0.08, 0.01
10.17, -0.26, 0.87, -0.10, -0.01, 0.03
9.94, -0.31, 0.51, -0.09, 0.05, 0.03
10.30, -0.29, 1.21, -0.10, 0.04, 0.01
9.94, -0.28, 0.50, -0.10, -0.00, -0.00
10.19, -0.33, 0.98, -0.09, 0.08, -0.02
10.23, -0.27, 0.97, -0.10, -0.01, -0.02
9.93, -0.32, 0.53, -0.09, 0.05, 0.01
10.30, -0.31, 1.23, -0.09, 0.04, 0.01
10.01, -0.27, 0.67, -0.10, -0.01, 0.02
10.17, -0.32, 0.95, -0.09, 0.08, -0.00
10.21, -0.28, 0.98, -0.10, -0.00, -0.00
9.90, -0.32, 0.44, -0.10, 0.03, 0.00
10.30, -0.32, 1.22, -0.10, 0.04, 0.00
10.04, -0.31, 0.70, -0.10, -0.01, 0.02
10.18, -0.35, 0.95, -0.09, 0.08, 0.03
10.23, -0.29, 0.99, -0.10, -0.00, 0.03
9.94, -0.32, 0.44, -0.10, 0.03, 0.03
10.34, -0.34, 1.22, -0.10, 0.04, 0.01
10.05, -0.30, 0.70, -0.10, -0.01, 0.02
10.07, -0.34, 0.77, -0.09, 0.08, 0.01
10.25, -0.27, 1.02, -0.10, -0.00, 0.04
9.93, -0.28, 0.45, -0.09, 0.03, 0.05
10.29, -0.30, 1.19, -0.09, 0.06, 0.03
10.05, -0.26, 0.71, -0.10, -0.01, 0.01
10.06, -0.33, 0.70, -0.09, 0.08, 0.00
10.29, -0.27, 1.09, -0.10, 0.01, -0.01
9.93, -0.32, 0.43, -0.10, 0.03, 0.01
10.07, -0.35, 0.72, -0.09, 0.07, -0.00
10.06, -0.28, 0.70, -0.10, -0.02, 0.02
10.06, -0.34, 0.70, -0.09, 0.07, 0.00
10.29, -0.28, 1.12, -0.10, 0.01, -0.01
9.92, -0.31, 0.44, -0.10, 0.02, -0.01
10.27, -0.32, 1.13, -0.09, 0.06, -0.01
10.13, -0.30, 0.84, -0.10, -0.02, -0.00
10.04, -0.35, 0.71, -0.09, 0.07, 0.02
10.27, -0.30, 1.13, -0.10, 0.02, 0.02
9.93, -0.31, 0.50, -0.10, 0.01, 0.03
10.25, -0.33, 1.10, -0.09, 0.07, -0.01
10.12, -0.28, 0.81, -0.10, -0.01, 0.01
9.94, -0.34, 0.51, -0.09, 0.06, 0.01
10.27, -0.30, 1.11, -0.10, 0.02, 0.03
9.94, -0.33, 0.51, -0.10, 0.00, 0.04
10.20, -0.34, 1.01, -0.09, 0.08, 0.04
10.14, -0.28, 0.88, -0.10, -0.02, 0.03
9.94, -0.34, 0.53, -0.09, 0.06, 0.02
10.30, -0.30, 1.14, -0.10, 0.02, 0.01
9.95, -0.29, 0.53, -0.10, 0.00, 0.03
10.17, -0.33, 0.99, -0.09, 0.08, 0.02
10.16, -0.27, 0.89, -0.10, -0.02, 0.03
9.95, -0.33, 0.52, -0.09, 0.05, 0.02
10.32, -0.31, 1.21, -0.10, 0.04, 0.00
9.95, -0.28, 0.53, -0.10, 0.00, -0.00
10.16, -0.33, 0.97, -0.09, 0.08, -0.02
10.21, -0.27, 0.99, -0.10, -0.01, -0.01
9.93, -0.33, 0.53, -0.09, 0.05, 0.01
10.30, -0.30, 1.20, -0.10, 0.04, 0.01
10.00, -0.28, 0.67, -0.10, -0.01, 0.01
10.18, -0.32, 0.98, -0.09, 0.08, -0.01
10.24, -0.26, 1.04, -0.10, -0.01, -0.01
9.92, -0.31, 0.49, -0.09, 0.05, 0.00
10.30, -0.30, 1.21, -0.10, 0.04, 0.00
10.00, -0.28, 0.66, -0.10, -0.01, 0.02
10.14, -0.31, 0.94, -0.09, 0.08, 0.03
10.24, -0.26, 1.03, -0.10, -0.01, 0.02
9.87, -0.31, 0.41, -0.10, 0.03, 0.02
10.30, -0.31, 1.24, -0.10, 0.04, 0.00
10.02, -0.31, 0.67, -0.10, -0.01, 0.02
10.04, -0.34, 0.74, -0.09, 0.07, 0.02
10.25, -0.29, 0.99, -0.10, -0.01, 0.04
9.90, -0.30, 0.41, -0.10, 0.03, 0.04
10.31, -0.32, 1.17, -0.09, 0.06, 0.03
10.05, -0.29, 0.68, -0.10, -0.02, 0.02
10.05, -0.35, 0.72, -0.09, 0.07, 0.00
10.29, -0.29, 1.15, -0.10, 0.01, -0.00
9.90, -0.30, 0.43, -0.10, 0.02, 0.03
10.30, -0.29, 1.20, -0.09, 0.06, 0.02
10.07, -0.28, 0.72, -0.10, -0.01, 0.01
9.92, -0.30, 0.47, -0.10, 0.02, 0.00
10.30, -0.29, 1.15, -0.10, 0.01, -0.01
9.87, -0.32, 0.39, -0.10, 0.02, -0.01
10.28, -0.31, 1.16, -0.09, 0.07, -0.01
10.10, -0.28, 0.84, -0.10, -0.02, -0.00
10.02, -0.35, 0.69, -0.09, 0.07, 0.01
10.27, -0.31, 1.13, -0.10, 0.02, 0.01
9.90, -0.30, 0.43, -0.10, 0.00, 0.01
10.26, -0.33, 1.13, -0.09, 0.07, -0.01
10.13, -0.29, 0.84, -0.10, -0.01, 0.00
9.96, -0.00, -0.62, -0.07, -0.07, -0.07
10.29, -0.29, 1.13, -0.10, 0.02, 0.03
9.92, -0.31, 0.48, -0.10, 0.00, 0.04
10.27, -0.30, 1.14, -0.09, 0.07, 0.02
10.14, -0.27, 0.86, -0.10, -0.01, 0.02
9.97, -0.34, 0.53, -0.09, 0.06, 0.02
10.30, -0.29, 1.14, -0.10, 0.02, 0.01
9.95, -0.30, 0.49, -0.10, 0.00, 0.03
10.20, -0.32, 1.00, -0.09, 0.08, 0.03
10.13, -0.27, 0.86, -0.10, -0.01, 0.03
9.96, -0.33, 0.52, -0.09, 0.06, 0.02
10.30, -0.29, 1.18, -0.10, 0.04, 0.01
9.92, -0.28, 0.51, -0.10, 0.00, 0.00
10.18, -0.32, 0.95, -0.09, 0.08, -0.01
10.22, -0.27, 0.97, -0.10, -0.00, -0.00
9.95, -0.33, 0.51, -0.09, 0.05, 0.02
10.31, -0.29, 1.19, -0.10, 0.04, 0.01
10.03, -0.29, 0.64, -0.10, -0.01, 0.01
10.18, -0.34, 0.92, -0.09, 0.08, -0.02
10.24, -0.29, 0.99, -0.10, -0.00, -0.02
10.03, -0.31, 0.66, -0.10, -0.01, 0.01
10.32, -0.32, 1.21, -0.10, 0.04, 0.01
10.18, -0.28, 0.92, -0.10, -0.01, -0.01
10.15, -0.34, 0.92, -0.09, 0.08, 0.01
10.25, -0.30, 1.01, -0.10, -0.00, 0.01
9.92, -0.32, 0.46, -0.10, 0.03, 0.01
10.31, -0.31, 1.19, -0.09, 0.04, 0.01
10.05, -0.26, 0.67, -0.10, -0.01, 0.02
10.05, -0.31, 0.76, -0.09, 0.07, 0.02
10.24, -0.26, 1.05, -0.10, -0.00, 0.04
9.91, -0.28, 0.50, -0.10, 0.03, 0.05
10.27, -0.28, 1.14, -0.09, 0.06, 0.03
10.06, -0.28, 0.73, -0.10, -0.01, 0.02
10.04, -0.34, 0.74, -0.09, 0.07, 0.01
10.22, -0.29, 1.01, -0.10, -0.00, 0.02
9.92, -0.32, 0.49, -0.10, 0.02, 0.04
20.51, -0.62, 2.30, -0.09, 0.06, 0.03
10.05, -0.29, 0.72, -0.10, -0.01, 0.01
10.04, -0.36, 0.69, -0.09, 0.07, -0.00
10.27, -0.30, 1.09, -0.10, 0.02, -0.01
9.94, -0.32, 0.45, -0.10, 0.02, 0.00
10.26, -0.32, 1.11, -0.09, 0.06, -0.00
10.14, -0.29, 0.83, -0.10, -0.01, 0.00
10.04, -0.34, 0.68, -0.09, 0.07, 0.01
10.27, -0.30, 1.11, -0.10, 0.02, -0.00
9.94, -0.31, 0.51, -0.10, 0.01, 0.01
10.27, -0.33, 1.12, -0.09, 0.07, -0.01
20.30, -0.57, 1.78, -0.10, -0.01, -0.01
9.95, -0.33, 0.56, -0.09, 0.06, 0.00
10.27, -0.31, 1.16, -0.10, 0.02, 0.02
9.95, -0.31, 0.55, -0.10, 0.00, 0.04
10.20, -0.34, 1.01, -0.09, 0.07, 0.02
10.15, -0.26, 0.92, -0.10, -0.01, 0.01
9.94, -0.32, 0.54, -0.09, 0.05, 0.01
10.31, -0.29, 1.19, -0.10, 0.04, 0.01
9.93, -0.29, 0.51, -0.10, 0.00, 0.04
10.17, -0.34, 0.96, -0.09, 0.08, 0.03
10.21, -0.28, 1.01, -0.10, -0.01, 0.04
9.93, -0.34, 0.51, -0.09, 0.05, 0.02
10.30, -0.33, 1.18, -0.10, 0.04, 0.01
10.02, -0.31, 0.63, -0.10, -0.01, 0.01
10.14, -0.34, 0.95, -0.09, 0.08, 0.00
10.22, -0.27, 1.02, -0.10, -0.01, 0.01
9.92, -0.33, 0.49, -0.09, 0.05, 0.02
10.29, -0.32, 1.21, -0.10, 0.04, 0.01
10.03, -0.29, 0.67, -0.10, -0.01, 0.01
10.15, -0.32, 0.93, -0.09, 0.08, -0.02
10.23, -0.28, 1.01, -0.10, -0.00, -0.02
9.90, -0.31, 0.43, -0.10, 0.03, -0.01
10.30, -0.30, 1.18, -0.10, 0.04, 0.00
10.04, -0.28, 0.68, -0.10, -0.01, 0.02
10.09, -0.32, 0.75, -0.09, 0.07, 0.01
10.25, -0.27, 1.05, -0.10, -0.00, -0.00
9.91, -0.30, 0.44, -0.10, 0.03, -0.00
10.30, -0.30, 1.14, -0.09, 0.06, -0.01
10.05, -0.29, 0.68, -0.10, -0.01, 0.02
10.04, -0.34, 0.73, -0.09, 0.07, 0.02
10.26, -0.30, 1.06, -0.10, -0.00, 0.03
9.90, -0.33, 0.48, -0.10, 0.02, 0.03
10.31, -0.33, 1.16, -0.09, 0.06, 0.02
10.09, -0.32, 0.70, -0.10, -0.01, 0.02
10.07, -0.37, 0.72, -0.09, 0.07, 0.02
10.31, -0.33, 1.15, -0.10, 0.02, 0.02
9.91, -0.35, 0.44, -0.10, 0.02, 0.04
10.28, -0.33, 1.16, -0.09, 0.07, 0.03
10.14, -0.28, 0.85, -0.10, -0.01, 0.03
10.03, -0.33, 0.69, -0.09, 0.07, 0.01
10.29, -0.27, 1.14, -0.10, 0.02, -0.01
9.93, -0.28, 0.52, -0.10, 0.00, -0.00
10.26, -0.30, 1.15, -0.09, 0.07, 0.00
10.14, -0.26, 0.88, -0.10, -0.01, 0.02
9.97, -0.33, 0.60, -0.10, 0.06, 0.02
10.31, -0.28, 1.18, -0.10, 0.02, -0.00
9.96, -0.29, 0.54, -0.10, 0.00, -0.01
10.27, -0.32, 1.13, -0.09, 0.07, -0.02
10.16, -0.28, 0.89, -0.10, -0.01, -0.01
9.96, -0.34, 0.56, -0.09, 0.05, 0.01
10.30, -0.29, 1.16, -0.10, 0.02, 0.02
9.93, -0.30, 0.51, -0.10, -0.00, 0.02
10.19, -0.34, 0.98, -0.09, 0.08, 0.01
10.17, -0.28, 0.86, -0.10, -0.01, 0.00
9.93, -0.32, 0.53, -0.09, 0.05, 0.01
10.32, -0.30, 1.21, -0.09, 0.04, 0.01
9.96, -0.29, 0.53, -0.10, -0.00, 0.04
10.18, -0.31, 0.99, -0.09, 0.08, 0.03
10.24, -0.26, 1.01, -0.10, -0.00, 0.04
9.95, -0.32, 0.51, -0.09, 0.05, 0.02
10.33, -0.30, 1.23, -0.10, 0.04, 0.01
9.94, -0.29, 0.53, -0.10, -0.00, 0.02
10.14, -0.34, 0.93, -0.09, 0.08, 0.02
